URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku,Latitude,Longitude
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-bez-posrednikow-ID4u9DU,Brak danych,Brak danych,"ul. Gwiaździsta, Powstańców Śląskich, Krzyki, Wrocław, dolnośląskie",29.33m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,51.08454,17.0105
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-ogrodek-bezposrednio-ID4unOP,Brak danych,Brak danych,"ul. Kazimierza Wielkiego, Orunia Górna - Gdańsk Południe, Gdańsk, pomorskie",32.98m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,54.26089,18.66257
https://www.otodom.pl/pl/oferta/kawalerka-do-wejscia-23-8m2-os-kalinowe-ID4uRcT,415 000 zł,17 518 zł/m²,"os. Kalinowe, Bieńczyce, Bieńczyce, Kraków, małopolskie",23.69m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1975,blok,plastikowe,Brak danych,50.091117,20.013326731946403
https://www.otodom.pl/pl/oferta/bezposrednio-fikakowo-budynek-z-2000-r-ID4w3zW,422 000 zł,13 188 zł/m²,"ul. Gryfa Pomorskiego 67, Wielki Kack, Gdynia, pomorskie",32m²,1 pokój,miejskie,wtórny,prywatny,2000,blok,plastikowe,Brak danych,54.4674,18.48952
https://www.otodom.pl/pl/oferta/kawalerka-po-remoncie-idealna-pod-booking-ID4w7OG,249 000 zł,12 450 zł/m²,"ul. Probostwo, Śródmieście, Lublin, lubelskie",20m²,1 pokój,elektryczne,wtórny,biuro nieruchomości,1896,kamienica,plastikowe,cegła,51.24942,22.55836
https://www.otodom.pl/pl/oferta/slonecznaduzakawalerkabalkonkrzykiul-zwycieska-ID4u5Zq,499 000 zł,12 858 zł/m²,"ul. Zwycięska, Krzyki, Krzyki, Wrocław, dolnośląskie",38.81m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,2009,blok,Brak danych,cegła,51.0592,17.0081
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-bez-prowizji-ID4uopY,482 000 zł,18 299 zł/m²,"ul. Lirników, Wola Duchacka, Podgórze Duchackie, Kraków, małopolskie",26.34m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/kawalerka-w-sercu-wrzeszcza-41-1m-ID4wdyF,530 000 zł,12 895 zł/m²,"Aleja Grunwaldzka, Wrzeszcz Górny, Gdańsk, pomorskie",41.1m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1960,Brak danych,plastikowe,Brak danych,54.37793116776749,18.60731677833166
https://www.otodom.pl/pl/oferta/kawalerka-po-remoncie-w-centrum-w-kamienicy-ID4w8Jx,427 000 zł,14 229 zł/m²,"ul. Stacha Świstackiego, Przedmieście Oławskie, Krzyki, Wrocław, dolnośląskie",30.01m²,1 pokój,elektryczne,wtórny,biuro nieruchomości,1920,kamienica,Brak danych,Brak danych,51.0988,17.05075
https://www.otodom.pl/pl/oferta/kawalerka-inwestycja-na-sadach-zoliborskich-ID4usXL,455 000 zł,17 041 zł/m²,"ul. Władysława Broniewskiego, Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie",26.7m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1970,blok,drewniane,Brak danych,52.27266,20.93776
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-loggia-ID4ujU7,462 843 zł,16 077 zł/m²,"ul. Leona Heyki, Międzyodrze-Wyspa Pucka, Śródmieście, Szczecin, zachodniopomorskie",28.79m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych,53.40628,14.58306
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-balkon-bez-prowizji-ID4u8RJ,Brak danych,Brak danych,"ul. Grzybki, Stare Podgórze, Podgórze, Kraków, małopolskie",26.06m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,50.03916,20.00734
https://www.otodom.pl/pl/oferta/kawalerka-pod-inwestycje-ul-blekitna-praga-ID4uXpF,181 250 zł,14 500 zł/m²,"ul. Błękitna, Wawer, Wawer, Warszawa, mazowieckie",12.5m²,1 pokój,gazowe,wtórny,prywatny,Brak danych,Brak danych,plastikowe,Brak danych,52.24793,21.18557
https://www.otodom.pl/pl/oferta/kawalerka-gotowa-apartament-stare-miasto-ID4wflZ,437 000 zł,15 069 zł/m²,"Przedmieście Oławskie, Krzyki, Wrocław, dolnośląskie",29m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2025,apartamentowiec,plastikowe,cegła,51.07119,17.00434
https://www.otodom.pl/pl/oferta/kawalerka-27-4-m-warszawa-targowek-brodno-ID4w3W0,455 000 zł,16 606 zł/m²,"ul. Władysława Syrokomli, Bródno, Targówek, Warszawa, mazowieckie",27.4m²,1 pokój,miejskie,wtórny,prywatny,19,blok,plastikowe,Brak danych,52.28379,21.0223
https://www.otodom.pl/pl/oferta/kawalerka-balkon-piwnica-1-maja-fabryka-wody-ID4wdbA,368 000 zł,11 909 zł/m²,"ul. 1 Maja, Drzetowo-Grabowo, Śródmieście, Szczecin, zachodniopomorskie",30.9m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,Brak danych,,
https://www.otodom.pl/pl/oferta/kawalerka-w-oliwie-doskonala-lokalizacja-skm-awf-ID4wepQ,498 000 zł,17 474 zł/m²,"ul. Bitwy Oliwskiej, Oliwa, Gdańsk, pomorskie",28.5m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,Brak danych,54.41848,18.56598
https://www.otodom.pl/pl/oferta/kopcinskiego-57-z-mozliwoscia-realizacji-pod-klucz-ID4sG40,218 400 zł,8 000 zł/m²,"ul. dr. Stefana Kopcińskiego 57, Fabryczna Widzew, Widzew, Łódź, łódzkie",27.3m²,1 pokój,miejskie,wtórny,prywatny,1938,kamienica,plastikowe,cegła,51.76313,19.48523
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-31m2-balkon-ID4unNc,Brak danych,Brak danych,"ul. Kazimierza Wielkiego, Orunia Górna - Gdańsk Południe, Gdańsk, pomorskie",31.74m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/kamienica-metro-rewitalizacja-do-wejscia-ID4wbCT,382 000 zł,17 960 zł/m²,"ul. Zachariasza, Szmulowizna, Praga-Północ, Warszawa, mazowieckie",21.27m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1920,kamienica,Brak danych,cegła,52.25688,21.05268
https://www.otodom.pl/pl/oferta/chmielna-duo-mieszkanie-1-pok-b1-13-ID4nYB1,1 305 000 zł,29 713 zł/m²,"ul. Chmielna, Mirów, Wola, Warszawa, mazowieckie",43.92m²,1 pokój,inne,pierwotny,deweloper,2025,blok,plastikowe,Brak danych,52.2281509,20.9954193
https://www.otodom.pl/pl/oferta/apartament-z-widokiem-na-sniezke-ID4ssrP,445 896 zł,16 890 zł/m²,"ul. Kolejowa, Karpacz, karkonoski, dolnośląskie",26.4m²,1 pokój,brak informacji,pierwotny,deweloper,Brak danych,Brak danych,Brak danych,Brak danych,50.78306,15.76218
https://www.otodom.pl/pl/oferta/kup-nowy-swiat-i-odlicz-vat-w-samym-centrum-l58-ID4pMNz,305 000 zł,12 368 zł/m²,"ul. Nowy Świat 4A, Śródmieście, Gliwice, śląskie",24.66m²,1 pokój,brak informacji,pierwotny,deweloper,2026,apartamentowiec,Brak danych,Brak danych,50.29748,18.66871
https://www.otodom.pl/pl/oferta/kawalerka-na-goclawiu-nad-balatonem-bezposrednio-ID4uQtf,445 000 zł,15 893 zł/m²,"ul. Stanisława Rogalskiego, Gocław, Praga-Południe, Warszawa, mazowieckie",28m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,Brak danych,52.22735,21.08312
https://www.otodom.pl/pl/oferta/kawalerka-przy-galerii-mokotow-ID4wfis,499 000 zł,19 409 zł/m²,"ul. Oskara Langego, Ksawerów, Mokotów, Warszawa, mazowieckie",25.71m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1975,apartamentowiec,plastikowe,beton,52.1794,21.00995
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-balkon-ID4ua3T,Brak danych,Brak danych,"ul. Słoneczna, Marki, wołomiński, mazowieckie",29.73m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/przestronna-kawalerka-37-m2-piecki-migowo-ID4wewE,530 000 zł,14 324 zł/m²,"ul. Morenowe Wzgórze 2, Piecki-Migowo, Gdańsk, pomorskie",37m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2006,blok,plastikowe,inny,54.35003,18.56589
https://www.otodom.pl/pl/oferta/kawalerka-balkon-zielono-parkiet-jasne-ID4wdZ4,420 000 zł,16 471 zł/m²,"Nowa Praga, Praga-Północ, Warszawa, mazowieckie",25.5m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1963,blok,plastikowe,Brak danych,52.2611381,21.0414388
https://www.otodom.pl/pl/oferta/rabaty-inwestycja-bez-prowizji-ID4w5Dj,530 000 zł,18 345 zł/m²,"Drwęcka, Grochów, Praga-Południe, Warszawa, mazowieckie",28.89m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,Brak danych,apartamentowiec,Brak danych,Brak danych,52.2541139,21.0742249
https://www.otodom.pl/pl/oferta/duza-kawalerka-z-ogrodkiem-sprzedam-ID4trud,395 000 zł,11 584 zł/m²,"ul. Naramowicka, Naramowice, Stare Miasto, Poznań, wielkopolskie",34.1m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2006,szeregowiec,plastikowe,cegła,52.40991,16.92912
https://www.otodom.pl/pl/oferta/bezczynszowa-kawalerka-w-zarebie-ID4uvdO,175 000 zł,5 833 zł/m²,"ul. Juliusza Słowackiego, Zaręba, Siekierczyn, lubański, dolnośląskie",30m²,1 pokój,elektryczne,wtórny,biuro nieruchomości,1960,blok,Brak danych,cegła,51.10512,15.20985
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-67m2-4-balkony-ID4uXls,1 642 235 zł,24 500 zł/m²,"ul. Bernardyńska, Stare Miasto, Stare Miasto, Wrocław, dolnośląskie",67.03m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,aluminiowe,Brak danych,51.10981,17.04185
https://www.otodom.pl/pl/oferta/kawalerka-ogrod-wyposazone-tramwaj-autobus-ID4uVen,469 000 zł,13 794 zł/m²,"ul. Macieja Słomczyńskiego, Górka Narodowa, Prądnik Biały, Kraków, małopolskie",34m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2001,blok,Brak danych,Brak danych,50.09901,19.95569
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-bezposrednio-ID4ug6u,Brak danych,Brak danych,"ul. Czesława Miłosza, Redłowo, Gdynia, pomorskie",28.95m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych,54.49373,18.54731
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-25m2-balkon-bezposrednio-ID4uhYD,613 770 zł,24 404 zł/m²,"ul. Wilków Morskich, Jastrzębia Góra, Władysławowo, pucki, pomorskie",25.15m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/kawalerka-na-parterze-w-czteropietrowym-bloku-ID4wd84,185 000 zł,8 150 zł/m²,"ul. Królewiecka, Elbląg, warmińsko-mazurskie",22.7m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1,blok,plastikowe,Brak danych,54.16259,19.39708
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-34m2-balkon-ID4ujdX,445 523 zł,12 806 zł/m²,"ul. Alfonsa Flisykowskiego, Jasień, Gdańsk, pomorskie",34.79m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,54.3215,18.55996
https://www.otodom.pl/pl/oferta/komfortowa-kawalerka-na-nowolipkach-ID4uPvE,775 000 zł,20 235 zł/m²,"ul. Józefa Bellottiego, Nowolipki, Wola, Warszawa, mazowieckie",38.3m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2008,apartamentowiec,plastikowe,inny,52.24133,20.9826
https://www.otodom.pl/pl/oferta/gotowa-kawalerka-ul-kolejowa-odbior-i-kw-2025-ID4u1di,229 000 zł,9 160 zł/m²,"ul. Kolejowa, Świdnica, świdnicki, dolnośląskie",25m²,1 pokój,miejskie,pierwotny,prywatny,2025,blok,plastikowe,Brak danych,50.972306,16.3572612
https://www.otodom.pl/pl/oferta/kawalerka-23-2-m-blisko-szpitala-ID4weK6,115 000 zł,4 957 zł/m²,"Bartoszyce, bartoszycki, warmińsko-mazurskie",23.2m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,wielka płyta,54.2523708,20.8143702
https://www.otodom.pl/pl/oferta/gdansk-wrzeszcz-jasne-40m-5m-balkon-winda-okaz-ID4w5dA,519 000 zł,12 975 zł/m²,"Wrzeszcz Górny, Gdańsk, pomorskie",40m²,1 pokój,brak informacji,wtórny,prywatny,1962,blok,plastikowe,Brak danych,54.3777703,18.6073445
https://www.otodom.pl/pl/oferta/fitness-morena-zielona-okolica-od-zaraz-ID4wdDb,409 000 zł,14 873 zł/m²,"ul. Myśliwska, Piecki-Migowo, Gdańsk, pomorskie",27.5m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2023,apartamentowiec,Brak danych,Brak danych,54.3515,18.56982
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-26m2-bez-posrednikow-ID4uagr,Brak danych,Brak danych,"ul. Filtrowa, Bronowice, Bronowice, Kraków, małopolskie",26.52m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,50.07711,19.90249
https://www.otodom.pl/pl/oferta/vonder-uptown-apartament-1-pok-74-ID4sewT,848 669 zł,27 385 zł/m²,"ul. Stawki, Muranów, Śródmieście, Warszawa, mazowieckie",30.99m²,1 pokój,miejskie,pierwotny,deweloper,2019,apartamentowiec,drewniane,Brak danych,52.2533128,20.9972841
https://www.otodom.pl/pl/oferta/kawalerka-osobna-kuchnia-z-oknem-ID4weRg,345 000 zł,13 800 zł/m²,"ul. Rycerska, Pogodno, Grunwald, Poznań, wielkopolskie",25m²,1 pokój,miejskie,wtórny,prywatny,1975,blok,plastikowe,inny,52.40487,16.89362
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-30m2-bez-posrednikow-ID4uzZD,Brak danych,Brak danych,"ul. Walońska, Przedmieście Oławskie, Krzyki, Wrocław, dolnośląskie",30.93m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych,51.10543,17.05061
https://www.otodom.pl/pl/oferta/nowoczesne-apartamenty-swietna-inwestycja-ID4wd5b,"700 543,20 zł",20 580 zł/m²,"Przedmieście Warszawskie, Stare Miasto, Kraków, małopolskie",34.04m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,blok,Brak danych,pustak,50.0776887,19.9498843
https://www.otodom.pl/pl/oferta/kawalerka-gdansk-wrzeszcz-blisko-gumed-politechnik-ID4uy17,"322 551,22 zł",12 444 zł/m²,"Wrzeszcz Górny, Gdańsk, pomorskie",25.92m²,1 pokój,brak informacji,pierwotny,biuro nieruchomości,2026,blok,Brak danych,Brak danych,54.3777703,18.6073445
https://www.otodom.pl/pl/oferta/kawalerka-dla-inwestora-bezpcc-i-prowizji-ID4wfkq,313 700 zł,11 204 zł/m²,"Wiczlino, Gdynia, pomorskie",28m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,Brak danych,blok,plastikowe,cegła,54.4903864,18.4234911
https://www.otodom.pl/pl/oferta/15-5-m2-idealne-pod-biuro-zakopianska-ID4weQV,160 000 zł,10 323 zł/m²,"ul. Zakopiańska, Kliny, Swoszowice, Kraków, małopolskie",15.5m²,1 pokój,gazowe,wtórny,prywatny,Brak danych,Brak danych,plastikowe,Brak danych,49.99905,19.92066
https://www.otodom.pl/pl/oferta/komfortowa-kawalerka-ID4t8YZ,264 000 zł,8 032 zł/m²,"Tarnowskie Góry, tarnogórski, śląskie",32.87m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2018,apartamentowiec,plastikowe,Brak danych,50.4445194,18.8554757
https://www.otodom.pl/pl/oferta/okazja-inwestycyjna-20-03-m-w-nadolnik-apartment-ID4uXKg,250 000 zł,12 481 zł/m²,"ul. Nadolnik, Główna, Nowe Miasto, Poznań, wielkopolskie",20.03m²,1 pokój,gazowe,wtórny,biuro nieruchomości,2019,apartamentowiec,plastikowe,pustak,,
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-41m2-balkon-bez-prowizji-ID4upO0,Brak danych,Brak danych,"ul. Smardzewska, Raszyn, Grunwald, Poznań, wielkopolskie",41.06m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-ogrodek-bezposrednio-ID4u9QI,Brak danych,Brak danych,"ul. Żupnicza, Grochów, Praga-Południe, Warszawa, mazowieckie",28.04m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/inwestycyjna-kawalerka-tylko-do-28-02-mega-rabat-ID4wfyU,287 648 zł,10 354 zł/m²,"ul. Zielona, Stare Polesie, Polesie, Łódź, łódzkie",27.78m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,apartamentowiec,plastikowe,inny,51.76676,19.43991
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-40m2-ogrodek-bezposrednio-ID4upbu,Brak danych,Brak danych,"ul. Piasta Kołodzieja, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",40.3m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych,50.09893,20.01326
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-balkon-ID4ubqm,282 054 zł,10 320 zł/m²,"ul. Promenada, Dopiewiec, Dopiewo, poznański, wielkopolskie",27.33m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych,52.3743855,16.71399152010204
https://www.otodom.pl/pl/oferta/kawalerka-z-osobna-kuchnia-ID4uyiJ,410 000 zł,14 089 zł/m²,"os. Złotego Wieku, Mistrzejowice, Mistrzejowice, Kraków, małopolskie",29.1m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1980,blok,plastikowe,Brak danych,50.096467,20.002283
https://www.otodom.pl/pl/oferta/tramwaj-blisko-parku-sprawdz-ID4weAw,545 000 zł,15 996 zł/m²,"ul. Zbaraska, Grochów, Praga-Południe, Warszawa, mazowieckie",34.07m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1973,blok,Brak danych,Brak danych,52.2379,21.08446
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-34m2-balkon-ID4u8ST,Brak danych,Brak danych,"ul. Grzybki, Stare Podgórze, Podgórze, Kraków, małopolskie",34.55m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,50.03916,20.00734
https://www.otodom.pl/pl/oferta/jasna-kawalerka-z-osobna-kuchnia-i-duzym-balkonem-ID4uZIk,540 000 zł,15 341 zł/m²,"ul. Marii i Bolesława Wysłouchów, Kurdwanów, Podgórze Duchackie, Kraków, małopolskie",35.2m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1987,blok,plastikowe,Brak danych,,
https://www.otodom.pl/pl/oferta/sekretne-miejsce-w-srodku-lasu-200-metrow-od-morza-ID4t1G4,770 472 zł,23 130 zł/m²,"ul. Sosnowa, Hel, pucki, pomorskie",33.31m²,1 pokój,brak informacji,pierwotny,biuro nieruchomości,2024,apartamentowiec,Brak danych,cegła,54.60316,18.81321
https://www.otodom.pl/pl/oferta/nowoczesna-kawalerka-35m2-ID4weu3,388 573 zł,10 949 zł/m²,"ul. Kwiatowa, Mysłowice, śląskie",35.49m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,Brak danych,blok,plastikowe,pustak,50.23595,19.1222
https://www.otodom.pl/pl/oferta/sprzedam-kawalerke-na-grunwaldzie-ul-marcelinska-ID4wcCH,369 000 zł,13 836 zł/m²,"ul. Marcelińska, Ostroróg, Grunwald, Poznań, wielkopolskie",26.67m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,Brak danych,,
https://www.otodom.pl/pl/oferta/praga-studio-lokal-inw-1-pok-46-ID4pwPD,323 770 zł,20 085 zł/m²,"ul. Zgierska 1, Grochów, Praga-Południe, Warszawa, mazowieckie",16.12m²,1 pokój,miejskie,pierwotny,deweloper,2025,blok,Brak danych,Brak danych,52.2379,21.08446
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-ogrodek-bez-prowizji-ID4umYN,592 775 zł,18 100 zł/m²,"ul. Jagiellońska, Pelcowizna, Praga-Północ, Warszawa, mazowieckie",32.75m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-40m2-balkon-bezposrednio-ID4uunO,1 098 000 zł,27 232 zł/m²,"ul. Stefana Okrzei, Stara Praga, Praga-Północ, Warszawa, mazowieckie",40.32m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-taras-bezposrednio-ID4ujSw,513 027 zł,15 790 zł/m²,"ul. Leona Heyki, Międzyodrze-Wyspa Pucka, Śródmieście, Szczecin, zachodniopomorskie",32.49m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych,53.40628,14.58306
https://www.otodom.pl/pl/oferta/duza-kawalerka-wlasnosciowe-z-kw-ID4rZ0P,243 000 zł,7 488 zł/m²,"ul. Łęczyńska, Tatary, Lublin, lubelskie",32.45m²,1 pokój,elektryczne,wtórny,biuro nieruchomości,Brak danych,kamienica,plastikowe,cegła,51.2415437,22.587839
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-35m2-ogrodek-ID4ugPI,Brak danych,Brak danych,"ul. Jabłoniowa, Piaseczno, Piaseczno, piaseczyński, mazowieckie",35.73m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/dom-35-m2-nad-jeziorem-skolickim-dni-otwarte-8-03-ID4uvwD,220 000 zł,6 286 zł/m²,"Śródmieście, Olsztyn, warmińsko-mazurskie",35m²,1 pokój,elektryczne,wtórny,prywatny,2023,dom wolnostojący,plastikowe,drewno,53.777882700000006,20.479841247382936
https://www.otodom.pl/pl/oferta/przytulna-kawalerka-na-bezrzeczu-ID4uUl3,360 000 zł,11 146 zł/m²,"Bezrzecze, Dobra (Szczecińska), policki, zachodniopomorskie",32.3m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2002,blok,Brak danych,cegła,53.4578703,14.4545194
https://www.otodom.pl/pl/oferta/550m-do-metro-wawrzyszew-ID4w3Ag,439 754 zł,16 979 zł/m²,"ul. Williama Szekspira, Wawrzyszew, Bielany, Warszawa, mazowieckie",25.9m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1975,blok,plastikowe,wielka płyta,52.28501,20.93368
https://www.otodom.pl/pl/oferta/kawalerka-w-sercu-jezyc-okazja-ID4wdyg,384 733 zł,13 020 zł/m²,"ul. Klemensa Janickiego, Jeżyce, Jeżyce, Poznań, wielkopolskie",29.55m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,Brak danych,blok,Brak danych,Brak danych,52.41929,16.89692
https://www.otodom.pl/pl/oferta/mieszkanie-37-75m2-koscian-ul-mlynska-ID4w0XA,208 000 zł,5 510 zł/m²,"ul. Młyńska, Kościan, kościański, wielkopolskie",37.75m²,1 pokój,gazowe,wtórny,biuro nieruchomości,Brak danych,kamienica,plastikowe,Brak danych,52.08156,16.64141
https://www.otodom.pl/pl/oferta/montano-apartament-inwestycyjny-1-pok-b4-1-19-ID4sDFr,242 925 zł,12 300 zł/m²,"al. Zwycięzców, Polanica-Zdrój, kłodzki, dolnośląskie",19.75m²,1 pokój,brak informacji,pierwotny,deweloper,2025,apartamentowiec,Brak danych,Brak danych,50.3993705,16.508644
https://www.otodom.pl/pl/oferta/kawalerka-z-duza-jasna-kuchnia-i-balkonem-ID4w0SX,485 000 zł,14 697 zł/m²,"Bieżanów, Bieżanów-Prokocim, Kraków, małopolskie",33m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych,50.0146273,20.0284026
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-z-oddzielna-kuchnia-ID4w8Lt,520 000 zł,13 613 zł/m²,"ul. Odkryta, Nowodwory, Białołęka, Warszawa, mazowieckie",38.2m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,2005,blok,Brak danych,Brak danych,52.33292,20.94234
